,Area,Location,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool,Price,#VALUE!
389,650,Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,4950000,7615.384615
738,1250,Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9500000,7600
1704,555,Kamothe,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,4200000,7567.567568
754,1236,Kamothe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,9350000,7564.724919
6304,2250,Kamothe,3,1,1,1,1,0,1,1,1,1,0,0,0,1,1,17000000,7555.555556
1629,1245,Kamothe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,9400000,7550.200803
749,1160,Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8700000,7500
306,1470,Kamothe,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,11000000,7482.993197
380,675,Kamothe,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0,5050000,7481.481481
6242,1150,Kamothe,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,8600000,7478.26087
667,1175,Kamothe,2,0,1,1,1,1,1,0,1,1,0,0,0,1,1,8725000,7425.531915
1287,1065,Kamothe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,7900000,7417.840376
741,1420,Kamothe,3,0,1,1,1,1,1,0,0,0,0,0,0,0,1,10500000,7394.366197
6243,1109,Kamothe,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,8200000,7394.048693
303,1150,Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8500000,7391.304348
1293,610,Kamothe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,4500000,7377.04918
3543,610,Kamothe,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,4500000,7377.04918
921,475,Kamothe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000,7368.421053
758,653,Kamothe,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,4800000,7350.689127
6150,1177,Kamothe,2,0,1,1,0,0,0,1,1,1,0,0,0,0,0,8600000,7306.71198
2168,1095,Kamothe,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8000000,7305.936073
304,1165,Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8500000,7296.137339
6305,2200,Kamothe,3,1,1,1,1,0,1,1,1,1,0,0,0,1,1,16000000,7272.727273
369,950,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,1,6900000,7263.157895
1199,620,Kamothe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4500000,7258.064516
1873,1310,Kamothe,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,9500000,7251.908397
1656,690,Kamothe,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,5000000,7246.376812
1617,1109,Kamothe,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,8000000,7213.706041
1289,610,Kamothe,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,4400000,7213.114754
383,420,Kamothe,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,3000000,7142.857143
1863,1012,Kamothe,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,7200000,7114.624506
1875,1310,Kamothe,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,9300000,7099.236641
6008,1103,Kamothe,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7800000,7071.622847
1292,900,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6350000,7055.555556
739,995,Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7000000,7035.175879
1616,1310,Kamothe,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0,9200000,7022.900763
390,1000,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,7000000,7000
6310,1100,Kamothe,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1,7700000,7000
759,1575,Kamothe,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,11000000,6984.126984
756,1003,Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7000000,6979.062812
6312,1150,Kamothe,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1,8000000,6956.521739
2856,1110,Kamothe,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7700000,6936.936937
1615,1098,Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7600000,6921.675774
1866,1012,Kamothe,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,7000000,6916.996047
1286,900,Kamothe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,6200000,6888.888889
1676,1125,Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7700000,6844.444444
1294,980,Kamothe,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,6700000,6836.734694
1817,1000,Kamothe,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,6800000,6800
6308,1400,Kamothe,3,1,1,1,1,0,1,1,1,1,0,0,0,1,1,9500000,6785.714286
382,1006,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6800000,6759.44334
6313,1110,Kamothe,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1,7500000,6756.756757
1628,1258,Kamothe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,8500000,6756.756757
329,600,Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4000000,6666.666667
385,1005,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6700000,6666.666667
5925,640,Kamothe,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,4250000,6640.625
752,1256,Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8300000,6608.280255
5944,640,Kamothe,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4200000,6562.5
5943,650,Kamothe,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4250000,6538.461538
368,980,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6400000,6530.612245
5942,660,Kamothe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4275000,6477.272727
1618,650,Kamothe,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,4200000,6461.538462
367,620,Kamothe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,4000000,6451.612903
1816,625,Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4000000,6400
6307,1500,Kamothe,3,1,1,1,1,0,1,1,1,1,0,0,0,1,1,9600000,6400
379,638,Kamothe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,4050000,6347.962382
1611,650,Kamothe,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,4100000,6307.692308
375,950,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,5900000,6210.526316
337,1450,Kamothe,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,9000000,6206.896552
1630,1101,Kamothe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,6800000,6176.203451
412,1500,Kamothe,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,9200000,6133.333333
384,850,Kamothe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,5200000,6117.647059
755,1700,Kamothe,3,0,1,1,1,1,1,0,1,0,0,0,0,0,0,10000000,5882.352941
757,1000,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,5800000,5800
6306,1800,Kamothe,3,1,1,1,1,0,1,1,1,1,0,0,0,1,1,9400000,5222.222222
751,1255,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6500000,5179.282869
5453,1052,Kandivali,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,32500000,30893.53612
3042,1473,Kandivali,3,1,1,1,1,0,1,1,1,1,0,1,0,1,1,45199999,30685.67481
6195,828,Kandivali,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1,24000000,28985.50725
1439,1505,Kandivali,3,0,1,0,1,1,1,1,1,1,1,0,0,1,1,42500000,28239.20266
1609,784,Kandivali,3,0,1,1,1,0,1,1,0,0,0,0,0,0,0,21000000,26785.71429
5207,1120,Kandivali,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1,30000000,26785.71429
6226,721,Kandivali,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000000,26352.28849
6227,721,Kandivali,2,0,1,1,0,0,0,1,0,1,0,0,1,0,0,19000000,26352.28849
617,1014,Kandivali,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,26400000,26035.50296
4171,2095,Kandivali,4,1,1,1,1,0,1,1,1,0,0,1,0,1,1,54000000,25775.65632
4173,1797,Kandivali,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1,46300000,25765.16416
4172,1627,Kandivali,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1,41900000,25752.91948
5796,907,Kandivali,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,23000000,25358.32415
2011,2590,Kandivali,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,65000000,25096.5251
2500,800,Kandivali,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19900000,24875
783,1300,Kandivali,3,0,0,1,1,0,1,0,0,1,0,0,1,0,0,32000000,24615.38462
3468,2095,Kandivali,5,1,1,1,1,0,1,1,1,1,0,1,0,1,1,51500000,24582.3389
725,1920,Kandivali,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1,47000000,24479.16667
3831,1850,Kandivali,4,1,1,1,1,0,1,1,1,1,0,1,1,1,1,45199999,24432.43189
616,1170,Kandivali,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,28200000,24102.5641
1517,900,Kandivali,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,21500000,23888.88889
5027,1737,Kandivali,4,0,1,1,0,0,0,1,1,1,0,0,1,0,0,41100000,23661.48532
5036,1400,Kandivali,3,0,1,1,1,0,1,1,1,1,0,0,1,1,1,33000000,23571.42857
2010,5320,Kandivali,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,125000000,23496.2406
6298,525,Kandivali,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,12300000,23428.57143
5834,780,Kandivali,2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,18000000,23076.92308
6122,1035,Kandivali,3,0,1,1,0,0,0,1,0,1,0,0,1,0,0,23500000,22705.31401
619,820,Kandivali,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,18600000,22682.92683
2883,614,Kandivali,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1,13899999,22638.43485
1321,908,Kandivali,2,1,0,1,1,0,0,0,0,0,1,0,1,0,0,20500000,22577.09251
863,1472,Kandivali,3,0,1,1,1,0,1,1,1,1,0,0,0,1,1,33000000,22418.47826
1468,1050,Kandivali,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,23500000,22380.95238
5208,950,Kandivali,2,0,1,1,0,0,0,0,1,1,0,0,1,0,1,21000000,22105.26316
618,764,Kandivali,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,16800000,21989.5288
1486,764,Kandivali,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0,16800000,21989.5288
2756,1555,Kandivali,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1,34000000,21864.95177
1771,999,Kandivali,2,0,1,1,1,1,1,1,0,1,0,1,1,1,1,21800000,21821.82182
5038,1050,Kandivali,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,22799999,21714.28476
647,560,Kandivali,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,12000000,21428.57143
1482,1100,Kandivali,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,23500000,21363.63636
718,1475,Kandivali,3,0,1,1,1,0,1,1,1,0,1,0,0,1,1,31000000,21016.94915
3127,479,Kandivali,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,10000000,20876.82672
622,1350,Kandivali,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,28000000,20740.74074
2674,830,Kandivali,2,0,1,0,0,1,0,1,1,0,0,0,0,0,1,17000000,20481.92771
3128,845,Kandivali,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,17300000,20473.37278
4035,1350,Kandivali,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27500000,20370.37037
5035,1786,Kandivali,3,0,1,1,1,0,1,1,1,1,0,0,1,1,1,36000000,20156.77492
5028,1000,Kandivali,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,20000
1481,1050,Kandivali,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,21000000,20000
5039,1050,Kandivali,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,21000000,20000
1834,2000,Kandivali,4,0,1,1,1,0,1,1,1,0,1,0,0,1,1,40000000,20000
2374,1100,Kandivali,3,0,1,1,1,0,1,1,1,1,0,0,0,1,1,21800000,19818.18182
1049,1667,Kandivali,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,33000000,19796.04079
5793,610,Kandivali,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000000,19672.13115
1080,839,Kandivali,2,0,1,1,1,0,1,1,1,0,1,1,1,1,1,16500000,19666.26937
6261,1475,Kandivali,3,0,1,1,1,0,1,1,1,1,0,0,1,1,1,29000000,19661.01695
2459,840,Kandivali,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,16500000,19642.85714
2460,840,Kandivali,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16500000,19642.85714
2951,550,Kandivali,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,10800000,19636.36364
3489,1075,Kandivali,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000000,19534.88372
2112,1240,Kandivali,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,24000000,19354.83871
621,1350,Kandivali,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,26000000,19259.25926
5033,1350,Kandivali,3,0,1,1,1,0,1,1,1,1,0,0,1,1,1,26000000,19259.25926
1783,860,Kandivali,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,16500000,19186.04651
5034,1150,Kandivali,3,1,1,1,0,0,0,1,1,1,1,1,1,1,1,22000000,19130.43478
5322,980,Kandivali,2,0,1,1,0,0,0,0,1,1,0,0,1,0,0,18700000,19081.63265
1048,1835,Kandivali,3,0,1,1,1,0,1,1,0,1,1,0,1,0,1,35000000,19073.56948
2542,888,Kandivali,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,16900000,19031.53153
2543,888,Kandivali,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,16900000,19031.53153
2541,1242,Kandivali,3,0,1,1,0,0,0,0,0,1,0,0,1,0,0,23600000,19001.61031
5832,685,Kandivali,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,13000000,18978.10219
1050,1300,Kandivali,3,0,0,1,1,1,1,1,0,1,0,1,0,1,0,24500000,18846.15385
1469,1300,Kandivali,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,24500000,18846.15385
2596,515,Kandivali,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,9600000,18640.7767
1079,1129,Kandivali,2,0,1,1,1,0,1,1,1,0,1,1,1,1,1,21000000,18600.53144
3130,1763,Kandivali,4,1,1,1,1,0,1,1,1,1,1,1,0,1,1,32700000,18547.92967
2394,515,Kandivali,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,9500000,18446.60194
1472,1357,Kandivali,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,25000000,18422.99189
6015,680,Kandivali,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,12500000,18382.35294
1047,1800,Kandivali,3,0,1,1,1,0,1,1,0,1,1,0,1,0,1,33000000,18333.33333
1438,791,Kandivali,2,0,1,1,1,0,1,1,1,0,0,1,1,1,1,14500000,18331.2263
6294,575,Kandivali,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500000,18260.86957
3470,850,Kandivali,2,0,1,1,0,0,0,1,1,1,1,0,0,1,1,15500000,18235.29412
3095,768,Kandivali,2,0,1,1,1,0,1,1,1,1,0,1,1,1,1,14000000,18229.16667
1062,1265,Kandivali,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,23000000,18181.81818
719,1350,Kandivali,3,0,1,1,1,0,1,1,1,0,1,0,0,1,1,24500000,18148.14815
210,1962,Kandivali,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,35300000,17991.84506
3129,1202,Kandivali,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,21600000,17970.04992
3482,1200,Kandivali,3,0,1,1,0,0,0,1,0,0,1,0,0,1,1,21500000,17916.66667
3219,980,Kandivali,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17500000,17857.14286
2497,1325,Kandivali,3,0,0,1,0,0,0,1,0,0,0,0,1,0,1,23500000,17735.84906
724,1500,Kandivali,3,0,1,1,1,0,1,1,1,0,1,1,0,1,1,26500000,17666.66667
2515,680,Kandivali,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,12000000,17647.05882
723,1786,Kandivali,3,0,1,1,1,0,1,1,1,1,0,0,0,1,1,31500000,17637.17805
5769,829,Kandivali,2,0,1,1,1,0,1,1,1,1,1,1,1,1,0,14600000,17611.58022
2496,365,Kandivali,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,6400000,17534.24658
777,400,Kandivali,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,7000000,17500
212,1440,Kandivali,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,25000000,17361.11111
4750,450,Kandivali,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,7800000,17333.33333
4751,450,Kandivali,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,7800000,17333.33333
5086,520,Kandivali,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000000,17307.69231
5422,520,Kandivali,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9000000,17307.69231
5328,365,Kandivali,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,6300000,17260.27397
5133,900,Kandivali,2,0,1,1,0,0,0,1,1,1,1,0,1,1,1,15500000,17222.22222
2405,525,Kandivali,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,9000000,17142.85714
1480,1360,Kandivali,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,23000000,16911.76471
2823,580,Kandivali,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,9800000,16896.55172
6327,350,Kandivali,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,5900000,16857.14286
5893,535,Kandivali,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,9000000,16822.42991
4999,300,Kandivali,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,5040000,16800
1034,745,Kandivali,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,12500000,16778.52349
2493,745,Kandivali,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,12500000,16778.52349
4929,300,Kandivali,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,5000000,16666.66667
2392,525,Kandivali,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,8700000,16571.42857
5833,850,Kandivali,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,14000000,16470.58824
6302,610,Kandivali,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,10000000,16393.44262
6020,765,Kandivali,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,12500000,16339.86928
5142,460,Kandivali,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,7500000,16304.34783
3844,645,Kandivali,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,10500000,16279.06977
6100,1075,Kandivali,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,17500000,16279.06977
6293,800,Kandivali,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,13000000,16250
2332,525,Kandivali,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,8500000,16190.47619
3864,495,Kandivali,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8000000,16161.61616
2224,900,Kandivali,2,1,1,1,1,1,1,1,1,0,0,0,1,0,1,14500000,16111.11111
255,560,Kandivali,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000000,16071.42857
6021,1120,Kandivali,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1,18000000,16071.42857
1054,400,Kandivali,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,6400000,16000
6299,750,Kandivali,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,12000000,16000
2333,1000,Kandivali,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,16000000,16000
2387,1000,Kandivali,2,0,1,1,1,0,1,1,1,0,1,0,1,1,1,16000000,16000
1470,1250,Kandivali,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,20000000,16000
1326,562,Kandivali,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,8900000,15836.29893
1996,525,Kandivali,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,8300000,15809.52381
2348,1750,Kandivali,3,0,1,1,1,0,1,1,1,1,0,0,1,1,1,27500000,15714.28571
2342,860,Kandivali,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,13500000,15697.67442
1478,1100,Kandivali,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,17200000,15636.36364
207,800,Kandivali,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,12500000,15625
3481,800,Kandivali,2,0,1,1,1,0,1,1,1,1,0,0,0,1,1,12500000,15625
2527,1120,Kandivali,2,0,1,1,1,0,1,1,1,1,0,0,0,1,1,17500000,15625
349,1600,Kandivali,3,0,1,1,1,0,1,1,1,1,1,0,1,1,1,25000000,15625
5204,1600,Kandivali,3,1,1,1,0,0,0,0,1,0,0,0,1,0,1,25000000,15625
886,525,Kandivali,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,8200000,15619.04762
5771,893,Kandivali,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,13899999,15565.5084
726,1350,Kandivali,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1,21000000,15555.55556
4713,728,Kandivali,2,1,1,1,1,0,1,1,1,1,1,0,1,1,1,11299999,15521.97665
2311,2700,Kandivali,5,0,1,1,1,0,1,1,1,1,0,1,0,1,1,41900000,15518.51852
2324,1000,Kandivali,2,0,1,1,0,0,0,1,1,1,1,0,0,1,1,15500000,15500
2343,1000,Kandivali,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,15500000,15500
2012,1065,Kandivali,3,0,0,0,1,1,1,1,0,1,1,0,0,0,0,16500000,15492.95775
6297,1100,Kandivali,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17000000,15454.54545
805,1165,Kandivali,3,0,1,1,1,0,1,0,1,1,0,0,1,1,1,18000000,15450.64378
2006,1225,Kandivali,2,0,0,1,1,1,1,1,0,1,0,0,1,0,0,18900000,15428.57143
3473,1750,Kandivali,3,0,1,1,1,0,1,1,1,1,0,0,1,1,1,27000000,15428.57143
2526,1065,Kandivali,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,16399999,15399.06009
1479,650,Kandivali,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,10000000,15384.61538
2627,650,Kandivali,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,10000000,15384.61538
221,1810,Kandivali,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,27799999,15359.11547
2030,925,Kandivali,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,14200000,15351.35135
1467,1063,Kandivali,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,16299999,15333.95955
3096,340,Kandivali,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5200000,15294.11765
2838,950,Kandivali,2,1,1,1,0,0,0,1,1,1,0,0,1,0,0,14500000,15263.15789
3612,950,Kandivali,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,14500000,15263.15789
727,400,Kandivali,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6100000,15250
4710,744,Kandivali,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,11299999,15188.1707
3861,560,Kandivali,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,8500000,15178.57143
5009,310,Kandivali,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,4700000,15161.29032
2338,1090,Kandivali,2,0,1,1,1,0,1,1,1,1,0,0,0,1,1,16500000,15137.61468
2349,1090,Kandivali,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1,16500000,15137.61468
1715,510,Kandivali,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,7700000,15098.03922
4706,729,Kandivali,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,11000000,15089.16324
2117,1495,Kandivali,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1,22500000,15050.16722
2008,1000,Kandivali,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,15000000,15000
5130,1000,Kandivali,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,15000000,15000
5782,575,Kandivali,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,8600000,14956.52174
3480,1090,Kandivali,2,0,1,1,1,0,1,1,1,1,0,0,0,1,1,16299999,14954.12752
3863,570,Kandivali,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,8500000,14912.2807
6235,660,Kandivali,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,9800000,14848.48485
713,1890,Kandivali,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,28000000,14814.81481
2223,2400,Kandivali,3,1,1,1,1,0,1,1,1,0,0,1,1,1,1,35500000,14791.66667
4707,534,Kandivali,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,7890000,14775.2809
2495,780,Kandivali,2,0,1,1,1,1,1,1,1,0,1,0,1,1,1,11500000,14743.58974
2116,1290,Kandivali,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19000000,14728.68217
567,600,Kandivali,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,8800000,14666.66667
5122,1750,Kandivali,3,0,1,1,1,0,1,1,1,1,0,0,0,1,1,25600000,14628.57143
5000,1200,Kandivali,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,17500000,14583.33333
2350,995,Kandivali,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,14500000,14572.86432
3472,1750,Kandivali,3,0,1,1,1,0,1,1,1,1,0,0,0,1,1,25500000,14571.42857
2323,1000,Kandivali,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1,14500000,14500
1477,1830,Kandivali,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,26500000,14480.87432
536,1050,Kandivali,2,1,1,1,1,0,1,1,1,1,1,1,0,1,0,15200000,14476.19048
5121,1750,Kandivali,3,0,1,1,1,0,1,1,1,1,0,0,0,1,1,25200000,14400
1131,1530,Kandivali,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1,22000000,14379.08497
5168,2365,Kandivali,4,0,1,1,1,0,1,1,1,1,0,0,0,1,1,34000000,14376.32135
2403,1325,Kandivali,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000000,14339.62264
4700,405,Kandivali,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,5800000,14320.98765
4708,553,Kandivali,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,7909999,14303.79566
2100,665,Kandivali,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,9500000,14285.71429
